tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL030485g1.t1	HMEL030485g1	2.984022	2.770492	2.140612	2.717462	0	3.667822	1.811612	0	9.865295	9.186744	0	0
HMEL030485g1.t4	HMEL030485g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030485g1.t3	HMEL030485g1	0	0	0	0	0	0	0	0	0	0	8.781549	0
HMEL009272g1.t1	HMEL009272g1	62.729108	54.782365	52.175487	51.534537	47.757022	76.704363	30.055159	86.563019	30.639674	110.105166	52.503471	64.456707
HMEL009262g1.t1	HMEL009262g1	958.086492	940.850391	68.738846	1091.67359	879.411634	36.639554	248.102391	16.058719	175.030302	90.972194	379.30946	9.929248
HMEL009260-RA	HMEL009260-RA	514.503384	1049.151753	3.465131	591.344969	847.992238	0	0	6.171095	26.275898	10.0734	78.822069	16.314624
HMEL009253g1.t1	HMEL009253g1	25.002744	34.495987	26.178103	30.346264	37.603551	32.557549	62.384165	27.673925	22.822127	6.504838	10.884566	8.265693
HMEL004422g1.t1	HMEL004422g1	99.107741	0	69.756873	117.985703	45.823067	0	0	0	125.176516	160.500034	93.769728	70.573171
HMEL004422g1.t3	HMEL004422g1	0	0	0	0	0	69.197107	0	117.3859	0	0	0	0
HMEL004422g1.t2	HMEL004422g1	17.476354	69.345646	0	0	0	0	97.950295	0	0	0	0	0
HMEL036047g1.t1	HMEL036047g1	12.945196	13.239877	3.238926	4.591184	20.772561	3.311241	5.374314	7.903918	2.917923	18.105019	10.535873	10.259222
HMEL036046g1.t1	HMEL036046g1	0	4.51593	0	1.667948	4.45195	0	0	6.450055	0	0	7.167704	10.243955
HMEL010279g1.t1	HMEL010279g1	12.402155	13.950948	55.439013	14.555994	28.622209	44.957686	51.041735	316.867639	30.709238	31.145006	63.945195	334.316952
HMEL038140g1.t1	HMEL038140g1	1503.31962	1886.698094	2031.88952	1814.664089	2662.644616	2798.772487	17923.464649	12972.892798	23303.326596	14593.258261	4066.639466	5884.624415
HMEL030465g1.t1	HMEL030465g1	208.63894	189.82265	399.328049	426.106611	111.917246	371.73783	115.229985	85.266196	69.347336	27.751342	82.992999	64.173081
HMEL013702g1.t1	HMEL013702g1	33.709118	36.16554	1740.525362	49.611318	42.471378	982.646428	39.425045	29.045642	102.693802	58.456081	92.272138	50.762969
HMEL030459g1.t1	HMEL030459g1	36.131803	71.012831	62.029807	66.77041	50.789992	59.132685	1.892516	168.346458	251.276943	351.082477	159.780828	136.970659
HMEL030453g1.t1	HMEL030453g1	1063.625931	693.078924	275.477572	1306.313422	666.13371	278.964345	110.333432	95.737933	63.529947	64.947458	84.524886	69.994539
HMEL006916g1.t1	HMEL006916g1	420.273617	39.262643	65.410062	150.881375	43.277919	60.208712	189.792255	1494.00815	131.430899	109.094651	117.929316	1250.881693
HMEL030557g1.t1	HMEL030557g1	0	5.529523	0	2.712031	1.807055	0	0	0	0	0	0	8.346124
HMEL010770g1.t1	HMEL010770g1	0	23.494061	0	8.639044	11.545344	56.241396	0	66.952773	0	0	53.734775	0
HMEL036274g1.t1	HMEL036274g1	53.887619	34.167868	1138.436645	75.365138	31.053797	1465.753949	211.583242	23.39188	256.772108	216.137029	232.556464	15.935118
HMEL010765g1.t1	HMEL010765g1	3.115865	1.125851	2.308133	3.044354	1.44458	3.564625	0	10.825217	4.861459	1.888594	2.426431	4.69703
HMEL008869g1.t1	HMEL008869g1	89.371732	148.674043	137.423083	158.078092	137.765094	206.367149	57.182872	28.313708	19.344661	34.685478	53.764479	45.457133
HMEL008867g1.t1	HMEL008867g1	9.085357	2.661076	8.423927	9.126182	4.706495	9.975977	3.286986	14.512119	10.002347	9.024186	3.770334	9.359239
HMEL030432g1.t1	HMEL030432g1	36.789346	26.848074	7.512836	30.342504	15.799349	9.11001	1.148627	0	2.527787	7.37238	2.848633	4.151174
HMEL014894g1.t1	HMEL014894g1	72.532681	66.075489	60.633905	64.536583	63.340564	64.611513	43.228753	35.335142	28.558102	23.127957	39.491753	41.74166
HMEL005747g1.t1	HMEL005747g1	1.05425	14.485296	6.916516	2.278267	11.108786	7.17894	0	5.96602	3.467047	2.618224	19.653389	5.515108
HMEL014898g1.t1	HMEL014898g1	25.542923	25.696807	38.501052	24.179998	27.341334	19.256088	41.597582	34.942617	45.616659	40.49419	11.468757	27.378259
HMEL014901g1.t1	HMEL014901g1	26.357314	49.792052	387.943571	20.080688	68.144666	365.76211	478.422151	223.690483	388.335708	398.44264	326.031613	185.670969
HMEL030509g1.t1	HMEL030509g1	0	0	0	7.339414	19.733449	0	0	0	37.99356	0	15.438013	47.788975
HMEL014902g1.t1	HMEL014902g1	0	0	0	13.224714	0	0	0	45.4468	0	0	0	0
HMEL014904g1.t1	HMEL014904g1	0	0	0	0	0	0	0	0	0	0	38.626754	0
HMEL014904g1.t2	HMEL014904g1	0	0	0	0	0	0	0	0	0	48.394918	0	0
HMEL011590g1.t1	HMEL011590g1	8.865716	7.922208	1.230684	9.273346	6.132131	2.506746	0	13.488441	6.604067	28.603124	13.518846	10.625364
HMEL030514g1.t1	HMEL030514g1	0	3.667992	0	0	0	17.566902	13.886359	20.882868	14.465522	123.533617	79.982782	34.197678
HMEL034189g1.t1	HMEL034189g1	0.427239	1.388315	0.715171	0	4.087017	1.470429	0	7.943725	0	7.225011	6.114039	2.25197
HMEL014380g2.t1	HMEL014380g2	960.559444	854.056943	1427.596042	928.173195	2116.267619	968.469019	632.540937	7.525245	618.573213	368.856891	459.949579	18.249088
HMEL014381g1.t1	HMEL014381g1	0	0	0	0	17.671144	0	46.091994	0	46.231557	41.627013	55.328666	55.005498
HMEL014381g2.t1	HMEL014381g2	2.502822	1.263702	0	1.76242	0	0	9.834141	0	0	0	9.631458	0
HMEL014381g2.t2	HMEL014381g2	0	0	7.737032	0	4.71188	5.559991	0	6.777779	5.029561	10.289902	0	3.509907
HMEL014382g1.t1	HMEL014382g1	28.084902	29.361006	14.204439	23.930842	32.022366	51.470019	55.272761	25.099412	11.692865	34.070425	9.25056	4.45231
HMEL013261g3.t1	HMEL013261g3	0	0	0	0	0	29.429378	0	0	0	0	49.833511	54.553368
HMEL013260g1.t1	HMEL013260g1	1196.09903	1144.921995	855.621131	815.624971	718.239844	966.078939	924.719863	934.510806	850.073847	842.10133	456.088769	849.648547
HMEL013258g1.t1	HMEL013258g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL013257g1.t1	HMEL013257g1	55.0625	50.089212	34.98728	58.86637	35.461165	52.516156	21.749273	46.00826	44.286414	51.249516	31.829613	23.218273
HMEL009603g1.t1	HMEL009603g1	27.782651	16.751281	15.380016	30.98768	16.247182	9.331516	18.730099	25.237458	16.356843	4.695108	10.711976	30.75758
HMEL009601g1.t1	HMEL009601g1	0	11.747031	0	8.639044	11.545344	18.747132	44.306105	66.952773	44.135548	0	0	0
HMEL009599g1.t1	HMEL009599g1	43.438812	26.789923	29.466536	33.898477	25.969049	27.713903	9.285987	20.984076	10.377666	13.093834	7.044668	14.549341
HMEL009598g1.t1	HMEL009598g1	3.586223	9.335927	0	13.741891	5.493729	2.949236	0	5.34789	0	13.103381	2.969396	5.637623
HMEL009596g1.t1	HMEL009596g1	139.758026	57.638373	48.286534	148.696111	35.288163	45.137843	11.93551	32.797194	31.711493	39.599112	10.628328	32.076056
HMEL009595g1.t1	HMEL009595g1	72.736961	30.076069	36.131894	66.041084	30.530356	36.136875	16.770856	18.797233	34.749927	36.807734	16.771171	11.907995
HMEL009594g1.t1	HMEL009594g1	304.89945	212.179201	251.276854	264.67711	182.468514	207.357406	90.205966	175.533824	114.646189	127.277979	75.657469	137.403542
HMEL010274g1.t1	HMEL010274g1	3.483126	4.89463	3.850105	0.895555	5.943768	0	0	6.988523	28.864617	14.462211	1.916683	12.776521
HMEL014395g2.t1	HMEL014395g2	8.146426	32.088978	11.189531	5.855999	33.008317	6.687921	1.879464	4.102177	3.138429	1.482679	3.936288	2.842304
HMEL011686g1.t1	HMEL011686g1	345.651355	378.133224	176.364221	381.107258	329.999745	185.784229	77.926107	323.30942	76.748726	49.362145	61.788496	332.032446
HMEL011676-RA	HMEL011676-RA	0.82008	1.75339	0	7.693409	2.547432	0	6.698047	0	0	2.100689	4.078088	0
HMEL035994g1.t1	HMEL035994g1	5.218103	0	3.463454	3.233511	2.145285	0	4.182627	0	0	0	10.339062	1.644879
HMEL017608g1.t1	HMEL017608g1	192.456726	63.052079	55.516887	112.199252	48.642954	120.353605	49.975385	176.170437	68.323293	112.96629	100.439403	272.322887
HMEL017607g1.t1	HMEL017607g1	39.189072	25.545427	20.996522	55.000732	15.259926	32.121602	101.043919	87.369335	111.409127	61.645416	107.352906	80.769853
HMEL033431g1.t1	HMEL033431g1	125.036218	90.734076	75.957256	128.981414	96.186376	58.673469	124.817373	156.549308	61.554599	52.511054	129.409226	178.741162
HMEL033433g1.t1	HMEL033433g1	74.113381	26.080857	28.831664	19.146054	25.821112	0	34.404153	0	0	0	123.918972	0
HMEL033340g1.t1	HMEL033340g1	183.195673	164.455858	217.823938	138.970806	171.512948	190.004895	64.998287	193.498508	32.929271	81.713964	85.584678	142.828064
HMEL015462g1.t1	HMEL015462g1	491.2674	295.967349	124.872507	508.199668	305.843093	90.760824	72.596763	45.262711	142.502257	187.670646	78.936245	45.540886
HMEL015464g1.t1	HMEL015464g1	105.466377	200.757784	66.264997	138.653957	433.535992	0	0	202.337749	150.259327	133.403246	0	0
HMEL015464g1.t2	HMEL015464g1	360.12733	267.00837	273.068157	376.205852	0	288.509943	207.975402	0	0	0	141.126016	187.322552
HMEL033345g1.t1	HMEL033345g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033344g1.t2	HMEL033344g1	0	3.686349	0	1.356015	1.807055	0	6.92209	10.560393	0	25.878966	3.02463	15.202737
HMEL033346g1.t1	HMEL033346g1	0	0	0	0	1.631297	2.632372	6.283052	0	6.870616	15.671682	7.977496	0
HMEL033347g1.t2	HMEL033347g1	0	108.165872	0	45.445132	43.362078	40.335961	0	0	68.06467	62.599381	0	134.328402
HMEL033347g1.t1	HMEL033347g1	110.870568	89.337238	243.0686	69.875354	128.123228	101.066815	109.868303	113.011531	0	0	113.488052	10.900311
HMEL033349g1.t1	HMEL033349g1	17.965422	0	20.72236	13.998748	12.514629	81.029455	418.24528	145.184317	662.92814	354.204936	156.986802	175.898208
HMEL004265g1.t1	HMEL004265g1	68.504697	104.746663	118.162335	67.513598	76.273681	80.363956	34.084796	83.878379	74.203121	76.931169	49.25028	92.993071
HMEL004265g1.t2	HMEL004265g1	9.339553	22.219792	15.085288	7.404824	19.727648	17.980795	12.743813	3.921817	2.673928	0	1.405781	7.976044
HMEL033351g1.t1	HMEL033351g1	3.552848	0	5.592125	0	0	5.910598	14.474054	15.070603	7.195206	86.636673	54.525838	5.283336
HMEL010623g1.t1	HMEL010623g1	14.492477	21.7071	0	13.563367	11.901974	10.037689	17.936844	27.875592	18.370638	0	15.92932	0
HMEL010623g1.t2	HMEL010623g1	11.958312	0	37.25674	5.883827	12.359112	29.553785	0	0	0	23.384531	0	26.994828
HMEL010625g1.t1	HMEL010625g1	71.016671	48.749107	160.871242	76.822619	58.089906	156.672119	55.471185	51.526573	42.182287	53.398106	65.780041	53.605623
HMEL010633g1.t1	HMEL010633g1	954.247975	547.161731	2301.891087	630.201435	1099.39518	2254.884102	57.62056	0	85.486445	206.112969	0	0
HMEL002343g2.t1	HMEL002343g2	3.387579	3.141833	13.805156	5.769725	4.548773	8.336983	4.094996	0	2.224497	5.171667	3.315773	0.797764
HMEL014031g1.t1	HMEL014031g1	6.887607	4.582805	13.087581	9.37064	4.023089	12.300508	16.888999	33.912323	4.251317	16.382531	27.872024	36.927116
HMEL033371g1.t1	HMEL033371g1	8.662478	6.04199	19.488874	17.911111	5.993715	9.629645	0	25.810091	0	28.033529	0	4.579858
HMEL014039g1.t1	HMEL014039g1	78.698967	0	0	94.94831	51.44687	0	321.646373	0	218.198832	120.301924	158.107282	0
HMEL014039g1.t2	HMEL014039g1	0	57.96218	88.575956	0	0	68.071151	0	165.018563	0	0	0	203.474005
HMEL014040g1.t1	HMEL014040g1	696.028777	1521.586613	259.627281	719.356741	2274.233725	300.384704	276.432206	70.633237	276.824072	211.671201	304.515461	66.46173
HMEL014041g1.t1	HMEL014041g1	48.578967	26.538446	13.891454	34.094441	24.716321	23.568625	8.829889	12.882332	1.924656	11.203066	7.184952	11.78702
HMEL014042g1.t1	HMEL014042g1	18.0771	36.57713	34.545077	27.454686	23.336653	41.033303	18.315289	52.0223	27.977992	20.665624	25.400423	70.101759
HMEL014044g1.t1	HMEL014044g1	59.910783	74.105138	67.568887	80.6404	74.479196	56.395412	83.459262	88.217347	63.84729	34.361798	71.739598	80.382497
HMEL014045g1.t1	HMEL014045g1	145.465904	155.589288	47.34016	170.956866	149.729993	50.36007	35.568447	25.797457	46.199102	44.91723	34.542984	22.317346
HMEL014046g2.t1	HMEL014046g2	0	0	0	0	0	0	0	0	0	19.814148	92.53975	25.943467
HMEL014046g3.t1	HMEL014046g3	13.086928	26.296213	13.807711	19.253948	13.38762	1.970728	4.727217	17.891694	20.74602	23.671629	13.751265	18.691491
HMEL033373g1.t1	HMEL033373g1	0	0	0	0	0	0	0	0	0	0	46.685459	0
HMEL033373g1.t2	HMEL033373g1	0	0	0	0	0	0	14.203512	0	0	17.435945	0	0
HMEL014052g1.t1	HMEL014052g1	90.891921	178.930196	132.080598	117.369355	158.343306	139.239241	58.716451	80.731695	47.123888	53.624931	69.506511	75.897403
HMEL004144g1.t1	HMEL004144g1	0.538964	0	0	1.299746	0	0	0	1.14943	0	2.018925	3.260119	0.318084
HMEL033379g1.t2	HMEL033379g1	0	11.044964	0	0	0	0	0	0	0	24.85121	0	0
HMEL013262g1.t1	HMEL013262g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033392g1.t1	HMEL033392g1	67.119601	43.75512	49.669785	51.896093	37.830642	61.190324	16.07732	25.843284	29.565927	35.345104	15.94598	27.435682
HMEL013273g1.t1	HMEL013273g1	50.923323	23.016375	12.702633	79.250412	38.011207	12.37731	30.392612	67.142187	0	54.326033	48.382168	84.394762
HMEL033391g1.t1	HMEL033391g1	21.43328	29.993458	0	30.640388	22.352734	5.988279	85.221072	10.677157	29.563161	61.025807	29.178412	62.696274
HMEL013281g1.t1	HMEL013281g1	2.07461	6.476245	3.465131	0	4.250588	3.420853	8.093182	18.513286	26.275898	49.277027	41.124558	20.483445
HMEL013283g1.t1	HMEL013283g1	0	0	0	0	0	0	0	31.29293	124.127111	48.965603	334.895531	17.205605
HMEL006132g5.t1	HMEL006132g5	3.191256	2.154889	1.746164	3.53282	1.923727	0.450492	0.580488	0.428215	0.644995	0.753567	2.437688	0.476834
HMEL006132g2.t1	HMEL006132g2	10.756797	7.503155	11.42601	12.275544	7.903423	12.965574	24.140783	31.663659	39.27987	42.942181	21.7529	42.153607
HMEL006132g1.t1	HMEL006132g1	13.635603	2.096921	0	14.838472	6.756194	1.107132	0	5.946243	2.926545	20.322274	7.614828	8.368693
HMEL006133g1.t1	HMEL006133g1	0	63.689232	0	24.825713	60.349554	0	36.753977	23.728418	14.860381	0	0	33.083745
HMEL006133g1.t2	HMEL006133g1	21.304347	59.825121	94.222521	31.820006	58.252384	59.49858	0	0	0	21.394516	32.835814	0
HMEL033380g1.t1	HMEL033380g1	1.149612	0	0.947646	1.847501	2.382393	0	3.326582	1.835679	0	2.68562	1.733954	4.057821
HMEL006137g1.t1	HMEL006137g1	13.615868	22.274835	12.975064	19.400399	19.894568	32.018886	0	17.3835	0	33.0922	0	3.058779
HMEL021858g1.t1	HMEL021858g1	8.703261	4.584888	0	3.40116	22.763836	0	0	0	0	21.375604	0	0
HMEL006141g1.t1	HMEL006141g1	136.404434	71.260856	127.769487	115.124113	64.711923	120.885461	43.362294	54.462012	56.567559	86.194922	27.272434	54.017001
HMEL006142g1.t1	HMEL006142g1	0	0	0	0	0	0	0	0	0	0	0	21.758103
HMEL006144g1.t1	HMEL006144g1	33.778855	29.578611	40.800894	31.010056	32.931632	31.815911	21.797707	28.214968	20.2437	12.378959	38.49623	33.625677
HMEL006146g2.t1	HMEL006146g2	34.896546	21.083939	38.74358	22.396888	15.534979	42.397817	36.775944	18.94878	56.395479	69.623996	33.268931	9.260205
HMEL006147g3.t1	HMEL006147g3	38.123743	12.774634	49.944574	0	0	57.018244	16.137815	0	0	30.322445	29.819945	0
HMEL006147g3.t2	HMEL006147g3	0	0	0	39.684376	12.390456	0	0	15.157326	30.884469	0	0	20.573192
HMEL006149g3.t1	HMEL006149g3	40.043111	49.28179	39.220258	48.543346	41.044321	32.371614	26.227087	23.186874	16.80393	17.330322	29.385778	17.554234
HMEL008670g1.t1	HMEL008670g1	42.083549	42.775262	40.598163	47.837422	42.971424	33.065578	0	47.278846	0	0	0	32.645389
HMEL008670g1.t2	HMEL008670g1	39.57009	45.015464	30.47899	46.235394	43.020498	33.695497	27.050955	0	20.770152	27.48866	29.54855	15.996362
HMEL008671g1.t1	HMEL008671g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008671g1.t2	HMEL008671g1	52.272857	12.22396	0	36.203808	36.417882	49.123829	0	35.175864	0	85.831775	0	18.925828
HMEL008673g2.t1	HMEL008673g2	1034.68538	1240.853869	44.501373	1555.026741	1405.658773	37.830512	79.643366	23.600147	148.663992	150.68393	79.337587	28.200257
HMEL005709g1.t1	HMEL005709g1	90.631708	76.721401	77.119767	80.999304	85.896547	103.698427	33.402797	50.680679	65.90134	113.84322	45.224644	58.733192
HMEL002110g1.t1	HMEL002110g1	156.916853	247.759319	292.580558	214.388177	230.064462	375.924097	354.639871	139.291736	153.664833	159.120282	265.467083	113.297313
HMEL002112g1.t1	HMEL002112g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL002113g1.t1	HMEL002113g1	0	0	0	0	0	0	0	0	0	0	0	26.709137
HMEL002114g1.t1	HMEL002114g1	0	0	0	0	0	0	0	0	0	124.059361	0	45.545815
HMEL002114g1.t2	HMEL002114g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL006871g1.t1	HMEL006871g1	0	0	0.75098	1.407933	0.933466	0	0	0	7.993712	0	0	10.014537
HMEL006871g1.t2	HMEL006871g1	0	0	0.75098	0	0	0	3.663058	2.738016	0	18.369443	10.458998	0
HMEL006871g2.t1	HMEL006871g2	0	0	0	0	0	0	0	14.955635	0	12.206185	16.225821	16.022244
HMEL033277g1.t1	HMEL033277g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033275g1.t1	HMEL033275g1	0	0	0	0	19.733449	0	0	29.1387	0	68.636614	200.694167	0
HMEL006876g1.t1	HMEL006876g1	0	0	0	0	0	0	0	0	0	16.931778	11.516976	2.727988
HMEL006876g1.t2	HMEL006876g1	1.73573	0	0	0	0	0	0	0	0	0	0	0
HMEL006878g1.t1	HMEL006878g1	1.144863	1.235826	0.958558	5.435642	1.790611	1.963571	2.396644	5.2625	36.431392	9.056407	5.816833	2.792714
HMEL010495g1.t1	HMEL010495g1	81.795354	58.924347	39.590643	71.830036	57.237796	31.424834	7.063911	19.323498	15.39725	6.72184	15.806894	22.187331
HMEL010501g1.t1	HMEL010501g1	16.850941	8.808302	42.613317	15.228718	14.555621	60.828204	154.763731	142.229999	175.39297	88.583106	41.627522	48.975406
HMEL010503g1.t1	HMEL010503g1	16.595532	17.393309	22.501653	10.322653	20.732753	11.108993	13.136568	29.702098	0	16.150982	37.983228	31.66811
HMEL010504g3.t1	HMEL010504g3	80.1807	983.762102	25.627299	197.503005	1157.927301	25.9982	16.751997	11.079581	24.391379	20.248135	6.550153	6.406574
HMEL010504g2.t2	HMEL010504g2	3.725758	21.446971	3.244429	11.419882	24.020638	4.345262	1.243396	3.643997	4.097918	0	0	1.202148
HMEL010504g2.t1	HMEL010504g2	2.315044	22.315225	2.875701	9.149882	20.460786	3.936692	0	0	0	2.617273	2.117981	0.328313
HMEL022537g1.t1	HMEL022537g1	0.706421	2.864253	160.54099	0.283959	2.194412	198.308196	918.147383	64.433413	1192.919555	1306.630954	614.123013	51.948316
HMEL010189g1.t1	HMEL010189g1	259.443788	790.419027	396.759298	306.331616	729.617295	387.657075	303.073795	103.610701	281.162607	339.46294	298.92523	115.204492
HMEL010190g2.t1	HMEL010190g2	0	3.115836	12.906919	0.644084	22.534911	21.468912	35.560019	68.325951	23.968922	50.119479	26.26611	41.615115
HMEL010190g1.t1	HMEL010190g1	0.336096	0.18167	0.553135	0.270277	0.173938	0.570633	0	11.307973	0	1.419376	1.222885	16.415573
HMEL010191g1.t1	HMEL010191g1	1.689979	9.779223	0.791892	7.000382	2.3688	0.612966	20.049597	11.682894	17.603539	26.397784	17.7518	13.247119
HMEL010195g1.t1	HMEL010195g1	8.23482	8.693619	57.663327	19.146054	51.642223	28.016237	0	50.985476	34.022466	143.08341	0	0
HMEL010198g1.t1	HMEL010198g1	220.968444	105.87375	104.722529	151.253649	83.990909	56.725543	111.070957	61.33459	165.153742	66.366778	88.247212	110.133473
HMEL010199g2.t1	HMEL010199g2	45.328621	38.231054	84.5668	37.569	33.294381	83.097838	38.697147	28.870149	52.725137	78.343811	19.110608	23.858166
HMEL010199g1.t2	HMEL010199g1	58.069393	100.384266	75.1241	74.911031	104.878873	68.521879	41.441577	97.017606	127.983237	128.035695	104.065399	105.025474
HMEL010199g1.t1	HMEL010199g1	6.889599	2.591508	6.913676	5.664717	18.017805	4.527663	17.172782	8.501036	12.994218	9.049551	0	2.140728
HMEL033299g1.t1	HMEL033299g1	5.746732	8.610974	6.734798	4.149953	6.721834	4.490443	3.385781	3.33725	6.711544	2.696956	4.766759	3.583241
HMEL033300g1.t1	HMEL033300g1	37.421919	44.11652	0	35.074071	31.813677	54.302506	0	56.445186	0	81.930491	34.105755	39.30507
HMEL033300g1.t2	HMEL033300g1	0	0	53.018551	0	0	0	62.650085	0	62.790856	0	0	0
HMEL014351g1.t1	HMEL014351g1	2069.069506	1416.828823	1454.66438	1963.224232	1384.344061	1504.64886	415.608444	3301.828932	850.4742	888.019765	1014.015803	3822.019287
HMEL014354g1.t1	HMEL014354g1	59.259146	54.237666	44.429516	53.161313	44.142205	52.285523	21.286271	51.907174	69.333188	70.024952	34.446442	45.937712
HMEL014361g1.t1	HMEL014361g1	167.966679	350.898396	766.10946	289.530778	383.702637	642.869041	185.637014	65.218789	134.961428	134.228987	268.128902	90.569548
HMEL014361g2.t1	HMEL014361g2	105.38121	270.18962	583.386943	210.822403	298.918096	458.399859	155.800495	62.239926	106.692102	118.091176	125.52139	67.886444
HMEL014362g2.t1	HMEL014362g2	292.366016	419.58535	122.478453	281.163139	513.261112	99.011087	45.606857	47.947719	31.749068	40.533133	31.06183	53.438316
HMEL014363g1.t1	HMEL014363g1	697.592328	485.320079	279.991431	698.988089	436.130598	252.417667	219.02748	729.799798	193.80443	115.479415	171.336413	627.982806
HMEL014363g1.t2	HMEL014363g1	114.946607	162.406024	10.449815	73.654832	121.830021	53.514955	32.860211	0	38.83874	109.668208	13.042855	12.027863
HMEL014365g1.t1	HMEL014365g1	70.892041	133.41718	216.096409	94.867767	120.030123	205.139677	244.565274	127.225662	225.211132	242.056238	127.868733	118.461385
HMEL014369g1.t1	HMEL014369g1	12.144193	37.576875	38.626774	32.171002	46.852371	30.434614	12.198746	36.68865	0	2.547263	21.724042	3.192025
HMEL015454g1.t1	HMEL015454g1	28.588242	24.9378	31.589912	24.401107	23.392003	34.369506	88.976057	66.930637	25.107472	21.236336	15.563094	11.455266
HMEL003153g1.t1	HMEL003153g1	1.8848	0.67869	3.29841	0.70833	0.259611	1.489268	0	2.835566	1.220559	2.139206	3.918549	1.805996
HMEL003155g2.t1	HMEL003155g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL011075g1.t1	HMEL011075g1	0.162225	2.630364	0	1.565778	7.554009	0	0.70617	2.601247	0.782958	0.914439	2.659531	6.348681
HMEL033281g1.t1	HMEL033281g1	99.18317	261.564498	21382.770528	90.068823	457.077379	20385.846303	18685.971362	33437.305532	15986.017709	9959.104931	31607.382028	49687.372858
HMEL006863g1.t1	HMEL006863g1	38.41353	24.109238	26.632218	34.594336	23.112031	22.766037	28.498864	29.734557	30.467442	53.344843	16.826214	18.25239
HMEL006862g1.t1	HMEL006862g1	519.223464	392.635026	333.927177	480.602543	309.621205	252.499969	133.171687	172.988881	162.818457	155.337936	103.550085	153.863808
HMEL006859g1.t1	HMEL006859g1	131.212857	95.55978	65.536271	109.631075	73.026387	60.994313	23.443165	77.22083	40.118325	39.913085	38.062156	63.87825
HMEL006854g1.t1	HMEL006854g1	262.799444	297.842577	94.029945	317.669866	217.779179	150.779356	60.564673	89.73381	0	48.824741	64.903286	112.155709
HMEL006851g1.t1	HMEL006851g1	25.667856	20.896615	17.40891	26.092239	15.526279	19.343572	9.285473	10.532045	5.092037	20.337424	26.964215	33.008419
HMEL009410g2.t1	HMEL009410g2	31.016281	35.597907	24.034356	40.772249	40.425575	28.167258	35.639629	35.131167	12.909115	16.783356	8.406829	11.540533
HMEL009416g1.t1	HMEL009416g1	79.513271	73.560646	56.239162	97.690679	75.714728	38.761992	57.003103	52.373048	41.286038	19.993302	36.752791	33.705108
HMEL009421g1.t1	HMEL009421g1	0	0	0	0	0	2.570335	0	4.677916	0	7.656933	2.595743	2.453547
HMEL016092g1.t1	HMEL016092g1	65.038782	64.294952	56.239698	55.591718	60.162441	58.929021	43.144585	40.255274	48.548765	56.149528	30.623311	32.997005
HMEL016094g1.t1	HMEL016094g1	14.718653	10.091177	17.053762	13.970045	11.721365	20.929756	10.591874	11.662154	11.673149	25.197724	13.166607	18.352379
HMEL015630g1.t1	HMEL015630g1	13.009282	13.628509	0	10.107145	3.382906	0	0	0	13.459043	0	0	0
HMEL003592g1.t1	HMEL003592g1	21.410285	21.029991	23.958218	18.191854	16.394884	34.424146	14.323791	10.475119	6.274419	22.855619	13.511959	25.601376
HMEL008341g1.t1	HMEL008341g1	104.271575	119.158528	105.579749	98.385322	114.504408	102.54291	42.041912	64.174645	45.784251	55.062569	32.994055	52.316541
HMEL008340g1.t1	HMEL008340g1	11.772139	17.233463	22.321217	21.759189	22.744636	8.697304	0	0	0	0	10.879311	8.286912
HMEL008340g1.t2	HMEL008340g1	133.528031	88.693175	84.635374	113.068674	86.447745	81.834423	37.625398	68.634496	91.107372	117.338376	22.342969	40.838775
HMEL008338g1.t1	HMEL008338g1	339.956877	145.175258	211.917809	256.746364	117.23375	138.33346	191.29053	805.566091	295.867593	389.247018	208.200589	655.129952
HMEL008337g1.t1	HMEL008337g1	122.455962	150.701084	177.609345	116.610833	135.187843	103.858699	113.110166	62.444561	0	270.077999	112.321059	179.316615
HMEL008336g1.t1	HMEL008336g1	50.321009	113.749796	102.205936	106.322286	85.263838	25.207662	124.929005	105.1868	119.932287	94.425305	139.027687	97.127942
HMEL008336g1.t2	HMEL008336g1	75.253959	54.403548	95.972599	86.15015	113.588472	118.575553	38.322142	47.223951	0	0	150.362734	73.140529
HMEL008335g1.t1	HMEL008335g1	21.599386	5.679005	0	21.038053	11.278399	0	0	0	0	53.094915	79.398687	26.237668
HMEL008334g1.t1	HMEL008334g1	104.060913	82.771711	274.058149	91.048173	70.310707	273.060958	279.10814	536.651289	296.18383	419.315062	160.132573	383.260763
HMEL014297g4.t1	HMEL014297g4	3.682962	17.256535	0	4.234414	20.69221	3.028129	14.390839	10.976201	23.489971	17.923591	18.282243	20.262046
